"timestamp","deviceId","deviceName","deviceLabel","deviceState","deviceType","circuit1_current","circuit2_current","total_realPower","total_powerFactor","total_energy","phaseA_voltage","phaseA_current","phaseA_apparentPower","phaseA_currentCrestFactor"
"2024-10-07T13:25:04.777Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.49","158","86","8.341","228.0","0.80","183","2.99"
"2024-10-07T13:25:05.788Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.49","158","86","8.341","228.0","0.80","183","2.99"
"2024-10-07T13:25:06.802Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.49","158","86","8.341","228.0","0.80","183","2.99"
"2024-10-07T13:25:07.814Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.61","185","87","8.341","228.1","0.93","212","2.78"
"2024-10-07T13:25:08.897Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.61","185","87","8.341","228.1","0.93","212","2.78"
"2024-10-07T13:25:09.838Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.61","185","87","8.341","228.1","0.93","212","2.78"
"2024-10-07T13:25:11.021Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.61","185","87","8.341","228.1","0.93","212","2.78"
"2024-10-07T13:25:11.944Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.33","0.61","185","87","8.341","228.1","0.93","212","2.78"
"2024-10-07T13:25:12.861Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.48","161","88","8.341","228.2","0.81","184","2.83"
"2024-10-07T13:25:13.949Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.48","161","88","8.341","228.2","0.81","184","2.83"
"2024-10-07T13:25:14.947Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.48","161","88","8.341","228.2","0.81","184","2.83"
"2024-10-07T13:25:15.882Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.48","161","88","8.341","228.2","0.81","184","2.83"
"2024-10-07T13:25:16.897Z","5C0D440B851900C3","Geist Upgradable rPDU","Geist Upgradable rPDU","normal","i03","0.32","0.48","161","88","8.341","228.2","0.81","184","2.83"
